2018_10_15 12:42:33,190,195
2018_10_15 12:42:34,249,195
2018_10_15 12:42:36,190,73
2018_10_15 12:42:37,246,220
2018_10_15 12:42:38,205,164
2018_10_15 12:42:39,205,195
2018_10_15 12:42:40,199,212
2018_10_15 12:42:42,207,217
2018_10_15 12:42:43,222,227
2018_10_15 12:42:44,210,147
2018_10_15 12:42:45,224,88
2018_10_15 12:42:47,215,211
2018_10_15 12:42:50,314,40
2018_10_15 12:42:50,229,46
2018_10_15 12:42:51,280,55
2018_10_15 12:42:52,157,119
2018_10_15 12:42:53,302,10
2018_10_15 12:42:54,97,166
2018_10_15 12:42:55,91,172
2018_10_15 12:42:57,284,17
2018_10_15 12:42:57,111,170
2018_10_15 12:42:59,95,171
2018_10_15 12:43:01,112,162
2018_10_15 12:43:02,91,150
2018_10_15 12:43:04,90,50
2018_10_15 12:43:05,316,12
2018_10_15 12:43:06,109,86
2018_10_15 12:43:07,304,26
2018_10_15 12:43:08,97,65
2018_10_15 12:43:09,285,41
2018_10_15 12:43:09,89,116
2018_10_15 12:43:11,185,55
2018_10_15 12:43:11,34,122
2018_10_15 12:43:12,143,108
2018_10_15 12:43:14,88,118
2018_10_15 12:43:16,105,91
2018_10_15 12:43:17,131,112
2018_10_15 12:43:19,180,74
2018_10_15 12:43:20,35,203
2018_10_15 12:43:21,270,56
2018_10_15 12:43:21,61,193
2018_10_15 12:43:23,263,48
2018_10_15 12:43:23,74,180
2018_10_15 12:43:24,283,45
2018_10_15 12:43:26,258,53
2018_10_15 12:43:27,43,192
2018_10_15 12:43:28,270,81
2018_10_15 12:43:28,83,26
2018_10_15 12:43:30,263,56
2018_10_15 12:43:31,288,39
2018_10_15 12:43:32,112,22
2018_10_15 12:43:33,263,44
2018_10_15 12:43:34,95,76
2018_10_15 12:43:35,267,66
2018_10_15 12:43:35,89,112
2018_10_15 12:43:36,279,9
2018_10_15 12:43:37,83,107
2018_10_15 12:43:38,287,11
2018_10_15 12:43:39,94,138
2018_10_15 12:43:40,286,14
2018_10_15 12:43:40,75,48
2018_10_15 12:43:42,272,4
2018_10_15 12:43:42,88,39
2018_10_15 12:43:43,295,6
2018_10_15 12:43:44,99,69
2018_10_15 12:43:45,274,33
2018_10_15 12:43:46,99,100
2018_10_15 12:43:47,262,21
2018_10_15 12:43:47,92,52
2018_10_15 12:43:48,237,10
2018_10_15 12:43:49,85,68
2018_10_15 12:43:51,85,61
2018_10_15 12:43:52,84,50
2018_10_15 12:43:54,91,52
2018_10_15 12:43:56,77,74
2018_10_15 12:43:57,242,25
2018_10_15 12:43:58,85,32
2018_10_15 12:43:59,259,7
2018_10_15 12:43:59,101,44
2018_10_15 12:44:03,105,34
2018_10_15 12:44:06,104,27
2018_10_15 12:44:08,86,18
2018_10_15 12:44:10,81,30
2018_10_15 12:44:11,103,42
2018_10_15 12:44:13,104,24
2018_10_15 12:44:15,109,19
2018_10_15 12:44:17,119,29
2018_10_15 12:44:20,283,37
2018_10_15 12:44:21,238,55
2018_10_15 12:44:23,158,119
2018_10_15 12:44:24,61,153
2018_10_15 12:44:26,263,6
2018_10_15 12:44:27,254,14
2018_10_15 12:44:28,102,126
2018_10_15 12:44:35,110,28
2018_10_15 12:44:37,106,26
2018_10_15 12:44:38,96,28
2018_10_15 12:44:40,251,20
2018_10_15 12:44:40,85,69
2018_10_15 12:44:41,249,13
2018_10_15 12:44:43,247,5
2018_10_15 12:44:44,62,125
2018_10_15 12:44:45,273,21
2018_10_15 12:44:45,67,111
2018_10_15 12:44:47,246,33
2018_10_15 12:44:47,56,158
2018_10_15 12:44:48,273,5
2018_10_15 12:44:49,67,129
2018_10_15 12:44:50,260,16
2018_10_15 12:44:52,259,14
2018_10_15 12:44:52,106,38
2018_10_15 12:44:53,244,11
2018_10_15 12:44:54,43,178
2018_10_15 12:44:55,254,38
2018_10_15 12:44:56,86,165
2018_10_15 12:44:57,282,18
2018_10_15 12:44:57,39,189
2018_10_15 12:44:59,276,26
2018_10_15 12:44:59,74,192
2018_10_15 12:45:00,280,26
2018_10_15 12:45:02,252,10
2018_10_15 12:45:03,64,157
2018_10_15 12:45:04,280,27
2018_10_15 12:45:04,86,81
2018_10_15 12:45:06,75,98
2018_10_15 12:45:07,250,37
2018_10_15 12:45:08,95,49
2018_10_15 12:45:09,263,20
2018_10_15 12:45:10,82,52
2018_10_15 12:45:11,249,4
2018_10_15 12:45:13,87,54
2018_10_15 12:45:14,269,23
2018_10_15 12:45:15,88,61
2018_10_15 12:45:16,246,15
2018_10_15 12:45:16,64,137
2018_10_15 12:45:18,278,21
2018_10_15 12:45:18,93,54
2018_10_15 12:45:19,288,24
2018_10_15 12:45:20,118,12
2018_10_15 12:45:21,278,15
2018_10_15 12:45:22,98,81
2018_10_15 12:45:23,275,29
2018_10_15 12:45:23,102,43
2018_10_15 12:45:24,277,22
2018_10_15 12:45:25,95,180
2018_10_15 12:45:26,269,9
2018_10_15 12:45:27,74,125
2018_10_15 12:45:28,260,23
2018_10_15 12:45:29,88,94
2018_10_15 12:45:30,250,22
2018_10_15 12:45:30,86,88
2018_10_15 12:45:31,221,26
2018_10_15 12:45:32,57,151
2018_10_15 12:45:33,273,40
2018_10_15 12:45:34,70,168
2018_10_15 12:45:35,286,38
2018_10_15 12:45:35,94,199
2018_10_15 12:45:37,278,107
2018_10_15 12:45:37,41,205
2018_10_15 12:45:38,268,95
2018_10_15 12:45:39,41,99
2018_10_15 12:45:40,123,61
2018_10_15 12:45:41,88,29
2018_10_15 12:45:42,105,27
2018_10_15 12:45:49,93,21
2018_10_15 12:45:51,105,30
2018_10_15 12:45:52,153,57
2018_10_15 12:45:53,76,98
2018_10_15 12:45:54,276,120
2018_10_15 12:45:54,80,73
2018_10_15 12:45:56,97,6
2018_10_15 12:45:57,184,150
2018_10_15 12:45:59,186,129
2018_10_15 12:46:00,89,21
2018_10_15 12:46:01,97,35
2018_10_15 12:46:03,92,40
2018_10_15 12:46:08,91,35
2018_10_15 12:46:10,102,20
2018_10_15 12:46:12,116,14
2018_10_15 12:46:22,181,134
2018_10_15 12:46:22,216,224
2018_10_15 12:46:24,159,118
2018_10_15 12:46:33,77,14
2018_10_15 12:46:36,100,31
2018_10_15 12:46:38,109,16
2018_10_15 12:46:40,97,26
2018_10_15 12:46:50,219,185
2018_10_15 12:47:04,217,214
2018_10_15 12:47:11,229,211
2018_10_15 12:48:00,217,207
2018_10_15 12:48:01,197,212
2018_10_15 12:48:02,216,222
2018_10_15 12:48:04,228,215
2018_10_15 12:48:05,218,209
2018_10_15 12:48:06,194,208
2018_10_15 12:48:08,217,210
2018_10_15 12:48:10,182,209
2018_10_15 12:48:11,193,207
2018_10_15 12:48:12,223,226
2018_10_15 12:48:13,205,228
2018_10_15 12:48:14,195,211
2018_10_15 12:48:17,219,199
2018_10_15 12:48:31,225,219
2018_10_15 12:48:37,197,210
2018_10_15 12:48:38,225,206
2018_10_15 12:48:40,237,213
2018_10_15 12:48:41,213,217
2018_10_15 12:48:43,209,218
2018_10_15 12:48:50,246,218
2018_10_15 12:48:51,234,223
2018_10_15 12:48:52,235,220
2018_10_15 12:48:53,233,215
2018_10_15 12:49:25,232,229
2018_10_15 12:50:03,237,213
2018_10_15 12:50:16,246,212
2018_10_15 12:50:31,230,225
2018_10_15 12:50:34,227,223
2018_10_15 12:50:35,212,212
2018_10_15 12:50:37,202,216
2018_10_15 12:50:46,226,226
2018_10_15 12:50:56,239,213
2018_10_15 12:50:57,196,229
2018_10_15 12:51:10,204,222
2018_10_15 12:51:11,213,222
2018_10_15 12:51:48,224,234
2018_10_15 12:51:49,229,225
2018_10_15 12:52:12,226,230
2018_10_15 12:52:15,236,219
2018_10_15 12:52:21,211,225
2018_10_15 12:52:23,213,227
2018_10_15 12:52:24,225,221
2018_10_15 12:52:29,229,211
2018_10_15 12:52:30,224,214
2018_10_15 12:52:31,229,215
2018_10_15 12:52:42,222,216
2018_10_15 12:52:43,218,216
2018_10_15 12:53:10,231,225
2018_10_15 12:53:27,231,230
2018_10_15 12:53:37,235,215
2018_10_15 12:53:47,252,211
2018_10_15 12:53:48,227,224
2018_10_15 12:53:58,249,221
2018_10_15 12:54:29,259,221
2018_10_15 12:54:30,223,214
2018_10_15 12:54:31,207,215
2018_10_15 12:54:32,212,213
2018_10_15 12:54:33,207,205
2018_10_15 12:54:35,190,203
2018_10_15 12:54:36,190,227
2018_10_15 12:55:02,205,207
2018_10_15 12:55:03,218,211
2018_10_15 12:55:04,182,223
2018_10_15 12:55:26,224,233
2018_10_15 12:55:28,224,234
2018_10_15 12:55:56,194,223
2018_10_15 12:55:57,185,203
2018_10_15 12:55:59,213,230
2018_10_15 12:56:00,207,228
2018_10_15 12:56:01,210,226
2018_10_15 12:56:02,225,129
2018_10_15 12:56:02,285,4
2018_10_15 12:56:03,277,92
2018_10_15 12:56:04,157,119
2018_10_15 12:56:05,198,44
2018_10_15 12:56:06,37,173
2018_10_15 12:56:07,62,47
2018_10_15 12:56:07,54,58
2018_10_15 12:56:09,117,66
2018_10_15 12:56:09,129,18
2018_10_15 12:56:10,139,90
2018_10_15 12:56:11,99,8
2018_10_15 12:56:12,149,100
2018_10_15 12:56:13,123,17
2018_10_15 12:56:14,79,58
2018_10_15 12:56:14,100,21
2018_10_15 12:56:16,95,26
2018_10_15 12:56:18,101,40
2018_10_15 12:56:19,7,34
2018_10_15 12:56:20,100,28
2018_10_15 12:56:21,127,50
2018_10_15 12:56:21,87,23
2018_10_15 12:56:23,159,48
2018_10_15 12:56:23,97,31
2018_10_15 12:56:24,148,69
2018_10_15 12:56:25,87,29
2018_10_15 12:56:27,9,123
2018_10_15 12:56:28,178,10
2018_10_15 12:56:28,5,126
2018_10_15 12:56:29,202,67
2018_10_15 12:56:30,59,154
2018_10_15 12:56:31,266,28
2018_10_15 12:56:32,102,139
2018_10_15 12:56:33,307,24
2018_10_15 12:56:33,100,92
2018_10_15 12:56:35,286,59
2018_10_15 12:56:35,94,120
2018_10_15 12:56:36,284,40
2018_10_15 12:56:37,92,139
2018_10_15 12:56:38,290,26
2018_10_15 12:56:39,74,186
2018_10_15 12:56:40,290,39
2018_10_15 12:56:40,60,192
2018_10_15 12:56:42,258,72
2018_10_15 12:56:42,65,186
2018_10_15 12:56:43,243,52
2018_10_15 12:56:44,55,175
2018_10_15 12:56:45,249,55
2018_10_15 12:56:46,46,169
2018_10_15 12:56:47,271,26
2018_10_15 12:56:47,55,150
2018_10_15 12:56:48,281,19
2018_10_15 12:56:49,53,180
2018_10_15 12:56:50,242,50
2018_10_15 12:56:51,65,167
2018_10_15 12:56:52,240,54
2018_10_15 12:56:52,61,15
2018_10_15 12:56:54,279,43
2018_10_15 12:56:55,275,31
2018_10_15 12:56:57,231,35
2018_10_15 12:56:58,79,149
2018_10_15 12:56:59,249,67
2018_10_15 12:56:59,89,31
2018_10_15 12:57:01,258,50
2018_10_15 12:57:01,78,43
2018_10_15 12:57:02,263,43
2018_10_15 12:57:03,87,76
2018_10_15 12:57:04,263,48
2018_10_15 12:57:05,59,108
2018_10_15 12:57:06,269,41
2018_10_15 12:57:06,70,145
2018_10_15 12:57:07,272,27
2018_10_15 12:57:08,62,150
2018_10_15 12:57:09,272,42
2018_10_15 12:57:10,74,133
2018_10_15 12:57:11,280,41
2018_10_15 12:57:11,29,177
2018_10_15 12:57:13,277,43
2018_10_15 12:57:13,56,143
2018_10_15 12:57:14,245,43
2018_10_15 12:57:15,30,196
2018_10_15 12:57:16,249,62
2018_10_15 12:57:17,61,165
2018_10_15 12:57:18,262,37
2018_10_15 12:57:18,60,122
2018_10_15 12:57:20,240,31
2018_10_15 12:57:20,48,139
2018_10_15 12:57:21,245,29
2018_10_15 12:57:22,42,153
2018_10_15 12:57:24,65,126
2018_10_15 12:57:25,301,33
2018_10_15 12:57:25,83,134
2018_10_15 12:57:26,290,20
2018_10_15 12:57:27,64,139
2018_10_15 12:57:28,294,16
2018_10_15 12:57:29,63,135
2018_10_15 12:57:30,269,13
2018_10_15 12:57:30,74,137
2018_10_15 12:57:32,251,19
2018_10_15 12:57:32,77,130
2018_10_15 12:57:33,259,8
2018_10_15 12:57:34,73,120
2018_10_15 12:57:35,245,12
2018_10_15 12:57:36,95,123
2018_10_15 12:57:37,42,115
2018_10_15 12:57:39,54,123
2018_10_15 12:57:41,40,126
2018_10_15 12:57:43,58,129
2018_10_15 12:57:44,69,110
2018_10_15 12:57:45,278,15
2018_10_15 12:57:46,43,128
2018_10_15 12:57:48,65,71
2018_10_15 12:57:49,97,47
2018_10_15 12:57:51,57,128
2018_10_15 12:57:53,60,115
2018_10_15 12:57:54,239,7
2018_10_15 12:57:55,67,84
2018_10_15 12:57:56,79,47
2018_10_15 12:57:58,84,48
2018_10_15 12:58:00,50,92
2018_10_15 12:58:02,54,126
2018_10_15 12:58:03,64,68
2018_10_15 12:58:05,78,27
2018_10_15 12:58:07,96,29
2018_10_15 12:58:08,241,8
2018_10_15 12:58:08,93,33
2018_10_15 12:58:10,82,34
2018_10_15 12:58:12,91,48
2018_10_15 12:58:14,77,104
2018_10_15 12:58:15,102,75
2018_10_15 12:58:16,299,10
2018_10_15 12:58:17,102,80
2018_10_15 12:58:19,86,145
2018_10_15 12:58:21,100,83
2018_10_15 12:58:22,101,58
2018_10_15 12:58:23,288,13
2018_10_15 12:58:24,78,100
2018_10_15 12:58:25,267,14
2018_10_15 12:58:26,103,46
2018_10_15 12:58:27,83,171
2018_10_15 12:58:29,87,59
2018_10_15 12:58:30,307,1
2018_10_15 12:58:31,114,181
2018_10_15 12:58:32,304,1
2018_10_15 12:58:33,88,171
2018_10_15 12:58:34,303,3
2018_10_15 12:58:34,92,55
2018_10_15 12:58:36,242,9
2018_10_15 12:58:36,98,66
2018_10_15 12:58:37,244,15
2018_10_15 12:58:38,81,79
2018_10_15 12:58:39,253,19
2018_10_15 12:58:39,88,109
2018_10_15 12:58:41,306,27
2018_10_15 12:58:41,96,119
2018_10_15 12:58:42,298,53
2018_10_15 12:58:43,76,149
2018_10_15 12:58:44,290,21
2018_10_15 12:58:45,89,122
2018_10_15 12:58:46,283,25
2018_10_15 12:58:46,49,172
2018_10_15 12:58:48,283,57
2018_10_15 12:58:48,61,141
2018_10_15 12:58:49,262,70
2018_10_15 12:58:50,69,139
2018_10_15 12:58:51,277,79
2018_10_15 12:58:52,108,207
2018_10_15 12:58:53,279,56
2018_10_15 12:58:54,285,29
2018_10_15 12:58:55,109,156
2018_10_15 12:58:56,280,33
2018_10_15 12:58:57,84,212
2018_10_15 12:58:58,275,86
2018_10_15 12:58:58,21,220
2018_10_15 12:59:00,274,71
2018_10_15 12:59:00,55,154
2018_10_15 12:59:01,283,60
2018_10_15 12:59:03,254,27
2018_10_15 12:59:04,47,167
2018_10_15 12:59:05,253,65
2018_10_15 12:59:05,31,181
2018_10_15 12:59:07,266,53
2018_10_15 12:59:07,39,190
2018_10_15 12:59:08,288,51
2018_10_15 12:59:09,64,192
2018_10_15 12:59:10,291,54
2018_10_15 12:59:11,65,155
2018_10_15 12:59:12,287,72
2018_10_15 12:59:12,46,197
2018_10_15 12:59:13,283,64
2018_10_15 12:59:14,52,168
2018_10_15 12:59:15,288,34
2018_10_15 12:59:16,81,167
2018_10_15 12:59:17,272,24
2018_10_15 12:59:17,74,146
2018_10_15 12:59:19,291,47
2018_10_15 12:59:19,62,179
2018_10_15 12:59:20,265,55
2018_10_15 12:59:21,43,135
2018_10_15 12:59:22,260,42
2018_10_15 12:59:23,48,157
2018_10_15 12:59:24,288,46
2018_10_15 12:59:24,68,158
2018_10_15 12:59:26,281,92
2018_10_15 12:59:26,104,166
2018_10_15 12:59:27,297,98
2018_10_15 12:59:28,105,164
2018_10_15 12:59:29,304,20
2018_10_15 12:59:30,103,159
2018_10_15 12:59:31,277,32
2018_10_15 12:59:31,81,150
2018_10_15 12:59:33,266,53
2018_10_15 12:59:33,79,145
2018_10_15 12:59:34,275,81
2018_10_15 12:59:35,35,215
2018_10_15 12:59:36,275,58
2018_10_15 12:59:38,285,80
2018_10_15 12:59:38,64,167
2018_10_15 12:59:40,270,46
2018_10_15 12:59:41,308,73
2018_10_15 12:59:42,95,188
2018_10_15 12:59:43,297,47
2018_10_15 12:59:44,89,193
2018_10_15 12:59:45,298,85
2018_10_15 12:59:45,72,193
2018_10_15 12:59:47,295,32
2018_10_15 12:59:47,74,176
2018_10_15 12:59:48,281,23
2018_10_15 12:59:49,80,141
2018_10_15 12:59:50,289,62
2018_10_15 12:59:51,88,171
2018_10_15 12:59:52,301,16
2018_10_15 12:59:52,108,177
2018_10_15 12:59:54,277,59
2018_10_15 12:59:54,91,172
2018_10_15 12:59:55,283,82
2018_10_15 12:59:56,81,159
2018_10_15 12:59:57,269,33
2018_10_15 12:59:58,56,162
2018_10_15 12:59:59,276,49
2018_10_15 12:59:59,54,191
2018_10_15 13:00:01,292,59
2018_10_15 13:00:01,71,155
2018_10_15 13:00:02,276,52
2018_10_15 13:00:03,79,170
2018_10_15 13:00:04,281,56
2018_10_15 13:00:05,84,149
2018_10_15 13:00:06,280,40
2018_10_15 13:00:06,82,141
2018_10_15 13:00:07,285,32
2018_10_15 13:00:08,78,177
2018_10_15 13:00:09,287,54
2018_10_15 13:00:10,81,176
2018_10_15 13:00:11,298,74
2018_10_15 13:00:11,82,161
2018_10_15 13:00:13,286,74
2018_10_15 13:00:13,82,165
2018_10_15 13:00:14,295,96
2018_10_15 13:00:15,89,148
2018_10_15 13:00:16,285,86
2018_10_15 13:00:17,69,181
2018_10_15 13:00:18,283,48
2018_10_15 13:00:18,80,169
2018_10_15 13:00:20,284,46
2018_10_15 13:00:20,88,163
2018_10_15 13:00:21,307,7
2018_10_15 13:00:22,129,171
2018_10_15 13:00:24,123,140
2018_10_15 13:00:25,118,168
2018_10_15 13:00:27,110,147
2018_10_15 13:00:29,120,135
2018_10_15 13:00:30,93,134
2018_10_15 13:00:32,123,136
2018_10_15 13:00:34,130,133
2018_10_15 13:00:36,137,127
2018_10_15 13:00:37,170,128
2018_10_15 13:00:39,130,130
2018_10_15 13:00:40,180,104
2018_10_15 13:00:41,174,109
2018_10_15 13:00:42,168,101
2018_10_15 13:00:43,178,101
2018_10_15 13:00:46,177,89
2018_10_15 13:00:47,190,92
2018_10_15 13:00:48,209,86
2018_10_15 13:00:50,179,91
2018_10_15 13:00:51,194,93
2018_10_15 13:00:52,203,80
2018_10_15 13:00:53,205,65
2018_10_15 13:00:54,208,66
2018_10_15 13:00:56,315,8
2018_10_15 13:00:56,195,67
2018_10_15 13:00:58,158,120
2018_10_15 13:01:02,145,189
2018_10_15 13:01:03,145,186
2018_10_15 13:01:05,314,18
2018_10_15 13:01:05,109,155
2018_10_15 13:01:07,107,164
2018_10_15 13:01:09,124,182
2018_10_15 13:01:10,125,163
2018_10_15 13:01:12,127,181
2018_10_15 13:01:17,121,158
2018_10_15 13:01:19,118,180
2018_10_15 13:01:21,121,187
2018_10_15 13:01:23,106,180
2018_10_15 13:01:23,298,97
2018_10_15 13:01:24,240,49
2018_10_15 13:01:25,288,44
2018_10_15 13:01:25,157,121
2018_10_15 13:01:27,292,53
2018_10_15 13:01:27,89,186
2018_10_15 13:01:28,284,70
2018_10_15 13:01:30,295,60
2018_10_15 13:01:31,83,191
2018_10_15 13:01:32,288,57
2018_10_15 13:01:32,100,193
2018_10_15 13:01:33,304,38
2018_10_15 13:01:34,80,207
2018_10_15 13:01:35,279,81
2018_10_15 13:01:36,113,223
2018_10_15 13:01:37,290,63
2018_10_15 13:01:38,94,206
2018_10_15 13:01:39,302,46
2018_10_15 13:01:39,91,205
2018_10_15 13:01:40,293,32
2018_10_15 13:01:41,92,190
2018_10_15 13:01:42,306,41
2018_10_15 13:01:43,117,191
2018_10_15 13:01:44,309,74
2018_10_15 13:01:44,112,189
2018_10_15 13:01:46,303,65
2018_10_15 13:01:47,308,78
2018_10_15 13:01:48,111,215
2018_10_15 13:01:49,303,85
2018_10_15 13:01:51,310,48
2018_10_15 13:01:56,308,50
2018_10_15 13:01:56,105,218
2018_10_15 13:01:58,307,66
2018_10_15 13:02:06,305,70
2018_10_15 13:02:13,303,65
2018_10_15 13:02:14,103,183
2018_10_15 13:02:15,307,17
2018_10_15 13:02:15,104,175
2018_10_15 13:02:17,314,37
2018_10_15 13:02:17,104,198
2018_10_15 13:02:18,303,35
2018_10_15 13:02:19,105,178
2018_10_15 13:02:20,306,26
2018_10_15 13:02:21,114,169
2018_10_15 13:02:22,317,10
2018_10_15 13:02:22,110,196
2018_10_15 13:02:23,317,73
2018_10_15 13:02:24,117,177
2018_10_15 13:02:25,313,44
2018_10_15 13:02:26,113,171
2018_10_15 13:02:27,306,45
2018_10_15 13:02:28,103,170
2018_10_15 13:02:29,297,50
2018_10_15 13:02:29,113,186
2018_10_15 13:02:30,284,34
2018_10_15 13:02:31,113,180
2018_10_15 13:02:32,302,23
2018_10_15 13:02:33,116,186
2018_10_15 13:02:34,309,24
2018_10_15 13:02:34,116,176
2018_10_15 13:02:36,308,32
2018_10_15 13:02:36,112,184
2018_10_15 13:02:37,309,47
2018_10_15 13:02:38,118,205
2018_10_15 13:02:39,312,39
2018_10_15 13:02:40,117,191
2018_10_15 13:02:41,304,59
2018_10_15 13:02:41,124,203
2018_10_15 13:02:43,116,195
2018_10_15 13:02:44,300,66
2018_10_15 13:02:46,308,76
2018_10_15 13:03:00,303,56
2018_10_15 13:03:00,100,190
2018_10_15 13:03:01,314,74
2018_10_15 13:03:02,111,148
2018_10_15 13:03:03,313,38
2018_10_15 13:03:04,120,204
2018_10_15 13:03:05,309,98
2018_10_15 13:03:05,126,211
2018_10_15 13:03:07,311,82
2018_10_15 13:03:07,108,196
2018_10_15 13:03:08,310,56
2018_10_15 13:03:09,87,198
2018_10_15 13:03:10,311,49
2018_10_15 13:03:12,292,44
2018_10_15 13:03:12,115,152
2018_10_15 13:03:14,281,25
2018_10_15 13:03:14,104,162
2018_10_15 13:03:15,309,4
2018_10_15 13:03:16,93,182
2018_10_15 13:03:17,291,47
2018_10_15 13:03:18,93,177
2018_10_15 13:03:19,281,65
2018_10_15 13:03:19,96,167
2018_10_15 13:03:20,283,39
2018_10_15 13:03:22,289,33
2018_10_15 13:03:23,79,187
2018_10_15 13:03:24,306,94
2018_10_15 13:03:24,112,188
2018_10_15 13:03:26,307,26
2018_10_15 13:03:26,105,170
2018_10_15 13:03:27,306,56
2018_10_15 13:03:28,106,184
2018_10_15 13:03:29,317,55
2018_10_15 13:03:30,132,135
2018_10_15 13:03:31,313,109
2018_10_15 13:03:31,120,204
2018_10_15 13:03:32,306,59
2018_10_15 13:03:33,111,202
2018_10_15 13:03:34,312,52
2018_10_15 13:03:35,110,192
2018_10_15 13:03:36,303,42
2018_10_15 13:03:37,112,178
2018_10_15 13:03:38,300,22
2018_10_15 13:03:38,96,175
2018_10_15 13:03:39,310,38
2018_10_15 13:03:40,110,196
2018_10_15 13:03:41,304,34
2018_10_15 13:03:43,305,42
2018_10_15 13:03:43,95,200
2018_10_15 13:03:45,311,91
2018_10_15 13:03:45,113,216
2018_10_15 13:03:46,300,66
2018_10_15 13:03:47,108,204
2018_10_15 13:03:48,309,67
2018_10_15 13:03:49,107,186
2018_10_15 13:03:50,294,41
2018_10_15 13:03:50,108,182
2018_10_15 13:03:52,311,6
2018_10_15 13:03:52,91,174
2018_10_15 13:03:53,293,39
2018_10_15 13:03:54,133,76
2018_10_15 13:03:55,284,41
2018_10_15 13:03:56,122,152
2018_10_15 13:03:57,284,39
2018_10_15 13:03:57,110,209
2018_10_15 13:03:58,299,56
2018_10_15 13:03:59,114,161
2018_10_15 13:04:01,116,171
2018_10_15 13:04:02,126,163
2018_10_15 13:04:04,314,65
2018_10_15 13:04:04,109,189
2018_10_15 13:04:05,314,72
2018_10_15 13:04:06,130,213
2018_10_15 13:04:07,315,81
2018_10_15 13:04:08,122,198
2018_10_15 13:04:09,311,68
2018_10_15 13:04:09,130,218
2018_10_15 13:04:10,310,39
2018_10_15 13:04:13,123,191
2018_10_15 13:04:14,125,94
2018_10_15 13:04:16,305,51
2018_10_15 13:04:16,127,193
2018_10_15 13:04:17,313,38
2018_10_15 13:04:18,128,192
2018_10_15 13:04:19,317,64
2018_10_15 13:04:20,110,179
2018_10_15 13:04:21,234,33
2018_10_15 13:04:21,88,167
2018_10_15 13:04:23,298,33
2018_10_15 13:04:23,105,161
2018_10_15 13:04:24,309,20
2018_10_15 13:04:25,99,194
2018_10_15 13:04:26,297,41
2018_10_15 13:04:27,105,178
2018_10_15 13:04:28,304,45
2018_10_15 13:04:28,96,174
2018_10_15 13:04:29,309,13
2018_10_15 13:04:30,102,173
2018_10_15 13:04:32,115,193
2018_10_15 13:04:33,301,72
2018_10_15 13:04:35,287,36
2018_10_15 13:04:35,94,188
2018_10_15 13:04:36,293,35
2018_10_15 13:04:37,97,191
2018_10_15 13:04:38,287,34
2018_10_15 13:04:40,297,25
2018_10_15 13:04:42,283,33
2018_10_15 13:04:42,112,189
2018_10_15 13:04:43,292,36
2018_10_15 13:04:44,118,188
2018_10_15 13:04:45,291,27
2018_10_15 13:04:47,292,21
2018_10_15 13:04:47,104,183
2018_10_15 13:04:49,112,181
2018_10_15 13:04:50,310,10
2018_10_15 13:04:53,120,194
2018_10_15 13:04:56,115,194
2018_10_15 13:04:57,289,57
2018_10_15 13:04:58,112,184
2018_10_15 13:04:59,298,27
2018_10_15 13:05:01,280,34
2018_10_15 13:05:01,125,179
2018_10_15 13:05:03,294,30
2018_10_15 13:05:03,106,164
2018_10_15 13:05:04,288,27
2018_10_15 13:05:05,88,177
2018_10_15 13:05:06,302,31
2018_10_15 13:05:07,101,188
2018_10_15 13:05:08,308,13
2018_10_15 13:05:09,88,163
2018_10_15 13:05:10,290,28
2018_10_15 13:05:10,77,167
2018_10_15 13:05:11,290,24
2018_10_15 13:05:12,94,161
2018_10_15 13:05:13,290,21
2018_10_15 13:05:15,288,23
2018_10_15 13:05:16,87,171
2018_10_15 13:05:17,286,55
2018_10_15 13:05:17,93,173
2018_10_15 13:05:18,294,33
2018_10_15 13:05:19,94,167
2018_10_15 13:05:20,306,71
2018_10_15 13:05:21,114,182
2018_10_15 13:05:22,299,35
2018_10_15 13:05:22,119,178
2018_10_15 13:05:24,292,40
2018_10_15 13:05:24,118,186
2018_10_15 13:05:25,279,43
2018_10_15 13:05:26,93,173
2018_10_15 13:05:27,311,8
2018_10_15 13:05:28,99,186
2018_10_15 13:05:29,309,10
2018_10_15 13:05:29,89,191
2018_10_15 13:05:30,302,15
2018_10_15 13:05:32,307,68
2018_10_15 13:05:33,98,205
2018_10_15 13:05:36,283,48
2018_10_15 13:05:36,87,200
2018_10_15 13:05:37,300,19
2018_10_15 13:05:38,116,184
2018_10_15 13:05:39,297,29
2018_10_15 13:05:40,120,168
2018_10_15 13:05:41,124,183
2018_10_15 13:05:43,306,81
2018_10_15 13:05:43,127,178
2018_10_15 13:05:44,290,37
2018_10_15 13:05:45,117,182
2018_10_15 13:05:46,299,33
2018_10_15 13:05:47,84,193
2018_10_15 13:05:48,298,65
2018_10_15 13:05:48,89,193
2018_10_15 13:05:49,270,25
2018_10_15 13:05:50,97,184
2018_10_15 13:05:51,291,27
2018_10_15 13:05:52,104,163
2018_10_15 13:05:53,293,26
2018_10_15 13:05:54,107,166
2018_10_15 13:05:55,283,34
2018_10_15 13:05:55,105,176
2018_10_15 13:05:56,289,28
2018_10_15 13:05:57,114,180
2018_10_15 13:05:58,304,31
2018_10_15 13:05:59,99,175
2018_10_15 13:06:00,304,25
2018_10_15 13:06:00,112,183
2018_10_15 13:06:02,292,37
2018_10_15 13:06:02,99,189
2018_10_15 13:06:03,302,24
2018_10_15 13:06:04,92,194
